2025-03-21T11:22:10.586Z,1742556130583153,true,325.6843998406993,325.5984220443807,511.40372442152835,414.13621731508243,342.32351085074055,329.34000722839176,548.3493653503133,435.82313935288846,"[{""x"":325.6843998406993,""y"":325.5984220443807},{""x"":329.54662228851225,""y"":326.90135747389814},{""x"":335.9253772094798,""y"":329.57223240669583},{""x"":344.4963959244133,""y"":333.4378631419465},{""x"":354.9354097541248,""y"":338.3250659788234},{""x"":366.9181500194254,""y"":344.06065721649895},{""x"":380.1203480411269,""y"":350.4714531541464},{""x"":394.217735140041,""y"":357.38427009093874},{""x"":408.88604263697914,""y"":364.6259243260487},{""x"":423.8010018527527,""y"":372.0232321586491},{""x"":438.6383441081736,""y"":379.4030098879129},{""x"":453.07380072405334,""y"":386.59207381301326},{""x"":466.7831030212035,""y"":393.41724023312287},{""x"":479.44198232043556,""y"":399.70532544741457},{""x"":490.7261699425612,""y"":405.2831457550614},{""x"":500.311397208392,""y"":409.9775174552363},{""x"":507.8733954387395,""y"":413.61525684711205},{""x"":513.0878959544153,""y"":416.0231802298616},{""x"":515.630630076231,""y"":417.02810390265796},{""x"":515.1773291249981,""y"":416.4568441646739}]",created,false,1,false
2025-03-21T11:22:10.587Z,1742556130587469,true,666.2516150138676,222.40007388936078,599.5554507484633,369.3292720566319,635.5436391689362,259.91102313358465,595.0563567987234,342.90507458359565,"[{""x"":666.2516150138676,""y"":222.40007388936078},{""x"":661.5789195485438,""y"":228.3550829230149},{""x"":656.8006087474752,""y"":234.91579877261884},{""x"":651.9577568727946,""y"":242.00568172103533},{""x"":647.0914381866371,""y"":249.5481920511275},{""x"":642.2427269511356,""y"":257.4667900457581},{""x"":637.4526974284247,""y"":265.68493598779014},{""x"":632.7624238806382,""y"":274.1260901600867},{""x"":628.21298056991,""y"":282.7137128455105},{""x"":623.8454417583738,""y"":291.37126432692446},{""x"":619.7008817081636,""y"":300.02220488719166},{""x"":615.8203746814138,""y"":308.589994809175},{""x"":612.2449949402578,""y"":316.9980943757373},{""x"":609.0158167468296,""y"":325.16996386974154},{""x"":606.1739143632633,""y"":333.02906357405067},{""x"":603.7603620516927,""y"":340.4988537715276},{""x"":601.8162340742518,""y"":347.5027947450353},{""x"":600.3826046930745,""y"":353.9643467774366},{""x"":599.5005481702947,""y"":359.80697015159456},{""x"":599.2111387680462,""y"":364.954125150372}]",created,false,1,false
2025-03-21T11:22:10.587Z,1742556130587205,true,434.10822772994186,185.5373309069759,363.7713516291957,386.00024902177313,414.87820215499215,218.13005864576235,355.47087992370257,428.7005078969691,"[{""x"":434.10822772994186,""y"":185.5373309069759},{""x"":430.9358798051009,""y"":191.70716692543212},{""x"":427.24178624835986,""y"":200.22323244434568},{""x"":423.1068608776633,""y"":210.76209114148713},{""x"":418.6120175109564,""y"":223.0003066946277},{""x"":413.8381699661834,""y"":236.61444278153797},{""x"":408.8662320612896,""y"":251.2810630799889},{""x"":403.7771176142199,""y"":266.6767312677516},{""x"":398.651740442919,""y"":282.4780110225967},{""x"":393.57101436533156,""y"":298.3614660222952},{""x"":388.61585319940264,""y"":314.0036599446179},{""x"":383.8671707630772,""y"":329.08115646733575},{""x"":379.40588087429984,""y"":343.2705192682197},{""x"":375.3128973510154,""y"":356.24831202504043},{""x"":371.6691340111689,""y"":367.69109841556906},{""x"":368.55550467270507,""y"":377.27544211757623},{""x"":366.05292315356877,""y"":384.677906808833},{""x"":364.2423032717048,""y"":389.57505616711023},{""x"":363.20455884505816,""y"":391.64345387017863},{""x"":363.02060369157346,""y"":390.5596635958093}]",created,false,1,false
2025-03-21T11:22:10.587Z,1742556130587149,false,384.8142910683456,197.54001727313542,534.2537876119197,489.45500820768297,380.7440115824819,195.50063196919248,514.4659307693508,501.4987067712407,"[{""x"":384.8142910683456,""y"":197.54001727313542},{""x"":385.2057248528843,""y"":199.46613052415492},{""x"":387.47524692175153,""y"":205.5432462516607},{""x"":391.4340625791839,""y"":215.30180503054885},{""x"":396.89337712941915,""y"":228.27224743571588},{""x"":403.6643958766941,""y"":243.98501404205786},{""x"":411.55832412524614,""y"":261.9705454244712},{""x"":420.3863671793127,""y"":281.75928215785234},{""x"":429.95973034313073,""y"":302.88166481709743},{""x"":440.0896189209376,""y"":324.86813397710273},{""x"":450.5872382169703,""y"":347.2491302127646},{""x"":461.2637935354665,""y"":369.5550940989795},{""x"":471.9304901806631,""y"":391.3164662106436},{""x"":482.3985334567974,""y"":412.06368712265305},{""x"":492.47912866810657,""y"":431.32719740990444},{""x"":501.98348111882797,""y"":448.63743764729395},{""x"":510.7227961131987,""y"":463.5248484097177},{""x"":518.508278955456,""y"":475.51987027207224},{""x"":525.1511349498371,""y"":484.15294380925377},{""x"":530.4625694005792,""y"":488.9545095961586}]",created,false,1,false
2025-03-21T11:22:10.587Z,1742556130587316,false,149.84608972722646,410.01039596344623,481.75533613230004,211.09185881268422,135.36900063480806,447.9489071936197,485.9332425600756,231.62460837048022,"[{""x"":149.84608972722646,""y"":410.01039596344623},{""x"":150.32236341107497,""y"":413.8504583674872},{""x"":155.73441945066082,""y"":414.21411939021755},{""x"":165.54242023645577,""y"":411.4389198011261},{""x"":179.20652815893195,""y"":405.8624003697022},{""x"":196.18690560856112,""y"":397.82210186543415},{""x"":215.9437149758154,""y"":387.6555650578115},{""x"":237.9371186511667,""y"":375.70033071632326},{""x"":261.627279025087,""y"":362.2939396104582},{""x"":286.4743584880481,""y"":347.7739325097054},{""x"":311.9385194305221,""y"":332.4778501835537},{""x"":337.47992424298104,""y"":316.74323340149243},{""x"":362.55873531589674,""y"":300.9076229330103},{""x"":386.63511503974104,""y"":285.30855954759636},{""x"":409.1692258049861,""y"":270.28358401473963},{""x"":429.62123000210386,""y"":256.1702371039291},{""x"":447.45129002156614,""y"":243.30605958465372},{""x"":462.11956825384493,""y"":232.02859222640262},{""x"":473.0862270894122,""y"":222.67537579866465},{""x"":479.8114289187399,""y"":215.58395107092883}]",created,false,1,false
2025-03-21T11:22:14.808Z,1742556130587316,false,149.84608972722646,410.01039596344623,481.75533613230004,211.09185881268422,135.36900063480806,447.9489071936197,485.9332425600756,231.62460837048022,"[{""x"":149.84608972722646,""y"":410.01039596344623},{""x"":150.32236341107497,""y"":413.8504583674872},{""x"":155.73441945066082,""y"":414.21411939021755},{""x"":165.54242023645577,""y"":411.4389198011261},{""x"":179.20652815893195,""y"":405.8624003697022},{""x"":196.18690560856112,""y"":397.82210186543415},{""x"":215.9437149758154,""y"":387.6555650578115},{""x"":237.9371186511667,""y"":375.70033071632326},{""x"":261.627279025087,""y"":362.2939396104582},{""x"":286.4743584880481,""y"":347.7739325097054},{""x"":311.9385194305221,""y"":332.4778501835537},{""x"":337.47992424298104,""y"":316.74323340149243},{""x"":362.55873531589674,""y"":300.9076229330103},{""x"":386.63511503974104,""y"":285.30855954759636},{""x"":409.1692258049861,""y"":270.28358401473963},{""x"":429.62123000210386,""y"":256.1702371039291},{""x"":447.45129002156614,""y"":243.30605958465372},{""x"":462.11956825384493,""y"":232.02859222640262},{""x"":473.0862270894122,""y"":222.67537579866465},{""x"":479.8114289187399,""y"":215.58395107092883}]",cut,true,1,false
2025-03-21T11:22:15.706Z,1742556130587205,true,434.10822772994186,185.5373309069759,363.7713516291957,386.00024902177313,414.87820215499215,218.13005864576235,355.47087992370257,428.7005078969691,"[{""x"":434.10822772994186,""y"":185.5373309069759},{""x"":430.9358798051009,""y"":191.70716692543212},{""x"":427.24178624835986,""y"":200.22323244434568},{""x"":423.1068608776633,""y"":210.76209114148713},{""x"":418.6120175109564,""y"":223.0003066946277},{""x"":413.8381699661834,""y"":236.61444278153797},{""x"":408.8662320612896,""y"":251.2810630799889},{""x"":403.7771176142199,""y"":266.6767312677516},{""x"":398.651740442919,""y"":282.4780110225967},{""x"":393.57101436533156,""y"":298.3614660222952},{""x"":388.61585319940264,""y"":314.0036599446179},{""x"":383.8671707630772,""y"":329.08115646733575},{""x"":379.40588087429984,""y"":343.2705192682197},{""x"":375.3128973510154,""y"":356.24831202504043},{""x"":371.6691340111689,""y"":367.69109841556906},{""x"":368.55550467270507,""y"":377.27544211757623},{""x"":366.05292315356877,""y"":384.677906808833},{""x"":364.2423032717048,""y"":389.57505616711023},{""x"":363.20455884505816,""y"":391.64345387017863},{""x"":363.02060369157346,""y"":390.5596635958093}]",cut,true,1,false
2025-03-21T11:22:17.574Z,1742556130583153,true,325.6843998406993,325.5984220443807,511.40372442152835,414.13621731508243,342.32351085074055,329.34000722839176,548.3493653503133,435.82313935288846,"[{""x"":325.6843998406993,""y"":325.5984220443807},{""x"":329.54662228851225,""y"":326.90135747389814},{""x"":335.9253772094798,""y"":329.57223240669583},{""x"":344.4963959244133,""y"":333.4378631419465},{""x"":354.9354097541248,""y"":338.3250659788234},{""x"":366.9181500194254,""y"":344.06065721649895},{""x"":380.1203480411269,""y"":350.4714531541464},{""x"":394.217735140041,""y"":357.38427009093874},{""x"":408.88604263697914,""y"":364.6259243260487},{""x"":423.8010018527527,""y"":372.0232321586491},{""x"":438.6383441081736,""y"":379.4030098879129},{""x"":453.07380072405334,""y"":386.59207381301326},{""x"":466.7831030212035,""y"":393.41724023312287},{""x"":479.44198232043556,""y"":399.70532544741457},{""x"":490.7261699425612,""y"":405.2831457550614},{""x"":500.311397208392,""y"":409.9775174552363},{""x"":507.8733954387395,""y"":413.61525684711205},{""x"":513.0878959544153,""y"":416.0231802298616},{""x"":515.630630076231,""y"":417.02810390265796},{""x"":515.1773291249981,""y"":416.4568441646739}]",cut,true,1,false
2025-03-21T11:22:18.424Z,1742556130587469,true,666.2516150138676,222.40007388936078,599.5554507484633,369.3292720566319,635.5436391689362,259.91102313358465,595.0563567987234,342.90507458359565,"[{""x"":666.2516150138676,""y"":222.40007388936078},{""x"":661.5789195485438,""y"":228.3550829230149},{""x"":656.8006087474752,""y"":234.91579877261884},{""x"":651.9577568727946,""y"":242.00568172103533},{""x"":647.0914381866371,""y"":249.5481920511275},{""x"":642.2427269511356,""y"":257.4667900457581},{""x"":637.4526974284247,""y"":265.68493598779014},{""x"":632.7624238806382,""y"":274.1260901600867},{""x"":628.21298056991,""y"":282.7137128455105},{""x"":623.8454417583738,""y"":291.37126432692446},{""x"":619.7008817081636,""y"":300.02220488719166},{""x"":615.8203746814138,""y"":308.589994809175},{""x"":612.2449949402578,""y"":316.9980943757373},{""x"":609.0158167468296,""y"":325.16996386974154},{""x"":606.1739143632633,""y"":333.02906357405067},{""x"":603.7603620516927,""y"":340.4988537715276},{""x"":601.8162340742518,""y"":347.5027947450353},{""x"":600.3826046930745,""y"":353.9643467774366},{""x"":599.5005481702947,""y"":359.80697015159456},{""x"":599.2111387680462,""y"":364.954125150372}]",cut,true,1,false
2025-03-21T11:22:18.424Z,1742556138424707,true,497.7344816039884,144.21631611645944,547.2580702519185,373.28663105144483,525.5258009765022,109.00275383350154,586.725691472386,380.28791561951306,"[{""x"":497.7344816039884,""y"":144.21631611645944},{""x"":502.13698428293566,""y"":141.15992405823013},{""x"":506.940058466604,""y"":142.26242398321813},{""x"":512.0431470928629,""y"":147.08522701360602},{""x"":517.3456930995834,""y"":155.1897442715767},{""x"":522.747139424635,""y"":166.13738687931266},{""x"":528.1469290058882,""y"":179.4895659589967},{""x"":533.4445047812133,""y"":194.80769263281167},{""x"":538.5393096884806,""y"":211.65317802294012},{""x"":543.3307866655597,""y"":229.58743325156482},{""x"":547.7183786503213,""y"":248.17186944086848},{""x"":551.6015285806358,""y"":266.9678977130338},{""x"":554.879679394373,""y"":285.5369291902436},{""x"":557.4522740294033,""y"":303.4403749946804},{""x"":559.2187554235968,""y"":320.23964624852704},{""x"":560.0785665148239,""y"":335.49615407396624},{""x"":559.9311502409546,""y"":348.77130959318066},{""x"":558.6759495398593,""y"":359.626523928353},{""x"":556.212407349408,""y"":367.623208201666},{""x"":552.439966607471,""y"":372.32277353530236}]",created,false,1,false
2025-03-21T11:22:18.425Z,1742556138425632,true,592.0131175854631,358.5342767858028,295.9960331268615,134.74983588434213,597.1268478256321,329.563459262702,266.16551231157445,176.87861253527916,"[{""x"":592.0131175854631,""y"":358.5342767858028},{""x"":590.3467224935921,""y"":353.29008270071523},{""x"":584.1618516069706,""y"":346.3658807520237},{""x"":573.9811551171608,""y"":337.9373735141884},{""x"":560.3272832157261,""y"":328.1802635616702},{""x"":543.7228860942281,""y"":317.27025346892947},{""x"":524.6906139442303,""y"":305.38304581042684},{""x"":503.7531169572954,""y"":292.69434316062325},{""x"":481.43304532498576,""y"":279.37984809397904},{""x"":458.25304923886404,""y"":265.6152631849547},{""x"":434.73577889049295,""y"":251.576291008011},{""x"":411.40388447143545,""y"":237.4386341376087},{""x"":388.780016173254,""y"":223.37799514820807},{""x"":367.38682418751114,""y"":209.5700766142699},{""x"":347.74695870576977,""y"":196.19058111025478},{""x"":330.3830699195925,""y"":183.41521121062334},{""x"":315.81780802054203,""y"":171.41966948983617},{""x"":304.573823200181,""y"":160.37965852235382},{""x"":297.17376565007214,""y"":150.47088088263695},{""x"":294.14028556177806,""y"":141.8690391451462}]",created,false,1,false
2025-03-21T11:22:10.586Z,1742556130583153,true,325.6843998406993,325.5984220443807,511.40372442152835,414.13621731508243,342.32351085074055,329.34000722839176,548.3493653503133,435.82313935288846,"[{""x"":325.6843998406993,""y"":325.5984220443807},{""x"":329.54662228851225,""y"":326.90135747389814},{""x"":335.9253772094798,""y"":329.57223240669583},{""x"":344.4963959244133,""y"":333.4378631419465},{""x"":354.9354097541248,""y"":338.3250659788234},{""x"":366.9181500194254,""y"":344.06065721649895},{""x"":380.1203480411269,""y"":350.4714531541464},{""x"":394.217735140041,""y"":357.38427009093874},{""x"":408.88604263697914,""y"":364.6259243260487},{""x"":423.8010018527527,""y"":372.0232321586491},{""x"":438.6383441081736,""y"":379.4030098879129},{""x"":453.07380072405334,""y"":386.59207381301326},{""x"":466.7831030212035,""y"":393.41724023312287},{""x"":479.44198232043556,""y"":399.70532544741457},{""x"":490.7261699425612,""y"":405.2831457550614},{""x"":500.311397208392,""y"":409.9775174552363},{""x"":507.8733954387395,""y"":413.61525684711205},{""x"":513.0878959544153,""y"":416.0231802298616},{""x"":515.630630076231,""y"":417.02810390265796},{""x"":515.1773291249981,""y"":416.4568441646739}]",created,false,1,false
2025-03-21T11:22:10.587Z,1742556130587469,true,666.2516150138676,222.40007388936078,599.5554507484633,369.3292720566319,635.5436391689362,259.91102313358465,595.0563567987234,342.90507458359565,"[{""x"":666.2516150138676,""y"":222.40007388936078},{""x"":661.5789195485438,""y"":228.3550829230149},{""x"":656.8006087474752,""y"":234.91579877261884},{""x"":651.9577568727946,""y"":242.00568172103533},{""x"":647.0914381866371,""y"":249.5481920511275},{""x"":642.2427269511356,""y"":257.4667900457581},{""x"":637.4526974284247,""y"":265.68493598779014},{""x"":632.7624238806382,""y"":274.1260901600867},{""x"":628.21298056991,""y"":282.7137128455105},{""x"":623.8454417583738,""y"":291.37126432692446},{""x"":619.7008817081636,""y"":300.02220488719166},{""x"":615.8203746814138,""y"":308.589994809175},{""x"":612.2449949402578,""y"":316.9980943757373},{""x"":609.0158167468296,""y"":325.16996386974154},{""x"":606.1739143632633,""y"":333.02906357405067},{""x"":603.7603620516927,""y"":340.4988537715276},{""x"":601.8162340742518,""y"":347.5027947450353},{""x"":600.3826046930745,""y"":353.9643467774366},{""x"":599.5005481702947,""y"":359.80697015159456},{""x"":599.2111387680462,""y"":364.954125150372}]",created,false,1,false
